bidId,issueDate,title,invitationNum,bidDueDate,stageId,bidResponseFormat,bidTemplateType,bidTypeId,byInvitation,companyId,stageStr,bidResponseFormatStr,page_scrape,estimatedBid,County,url,CategoriesList
111908,2023-11-22 09:43:31.150,Construction Management Services Watt/I-80 Transit Center Improvement Project,2023093,2023-12-22 14:00:00.000,3,1,4,4,False,39480,Bidding,Electronic,1,,Sacramento,https://pbsystem.planetbids.com/portal/39480/bo/bo-detail/111908,"['191691 - Industrial Building Construction', '191692 - Commercial and Institutional Building Construction', '191697 - Other Heavy and Civil Engineering Construction', '192334 - Architectural Services', '192336 - Engineering Services', '269919 - Chamber', '269920 - Builders Exchange', '269921 - Planroom']"
111436,2023-11-06 12:45:12.830,SHORE POWER CABLE REELS RELOCATION,2023089,2023-12-22 14:00:00.000,3,1,2,1,False,39480,Bidding,Electronic,1,"$227,000.00",Sacramento,https://pbsystem.planetbids.com/portal/39480/bo/bo-detail/111436,"['191692 - Commercial and Institutional Building Construction', '191706 - Electrical Contractors and Other Wiring Installation Contractors', '191715 - Site Preparation Contractors', '191968 - Printed Circuit Assembly (Electronic Assembly) Manufacturing', '191975 - Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals', '191985 - Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing', '269919 - Chamber', '269920 - Builders Exchange', '269921 - Planroom']"
111700,2023-11-15 15:52:07.100,FORD F-550 SUPER CAB AERIAL TRUCK,9749,2023-12-13 14:00:00.000,3,1,2,1,False,14424,Bidding,Electronic,1,,Orange,https://pbsystem.planetbids.com/portal/14424/bo/bo-detail/111700,"['139481 - Automotive And Trailer Bodies, Body Accessories, And Parts', '139490 - Pickup Truck Bodies ', '139503 - Automobiles, School Buses, Suvs, And Vans (Including Diesel, Gasoline, Electric, Hybrid, And All Other Fuel Types)', '139510 - Specialty Vehicles', '139516 - Trucks (Including, Diesel, Gasoline, Electric, Hybrid, And Alternative Fuel Units)', '141521 - Trucks, Lift, Powered: Fork Lifts, Etc. ', '141846 - Cranes, Truck Mounted Type, Heavy Duty ']"
110411,2023-11-13 15:17:10.687,UNIFORMS AND ACCESSORIES: POLICE,9738,2023-12-14 14:00:00.000,3,1,1,1,False,14424,Bidding,Electronic,1,,Orange,https://pbsystem.planetbids.com/portal/14424/bo/bo-detail/110411,"['139671 - Uniforms, Blended Fabric ', '139672 - Uniforms, Cotton ', '139673 - Uniforms, Synthetic Fabric ', '139674 - Uniforms, Wool And Woolen Blends ', '141668 - Belts, Cases, Holsters, Scabbards, Etc. ']"
111372,2023-11-28 16:29:45.600,PRINTING AND MAILING SERVICES: ANAHEIM COMMUNITY SERVICES ACTIVITY GUIDE,9689,2023-12-19 14:00:00.000,3,1,1,1,False,14424,Bidding,Electronic,1,,Orange,https://pbsystem.planetbids.com/portal/14424/bo/bo-detail/111372,"['139693 - Printers, Inkjet ', '142451 - Printing And Typesetting Services', '142464 - Offset Printing, General, Small Press Work (Quan. Up To 25,000), One Or More Colors, No 4 Color Processes Or Large Solids Or Close Registration; Up To 11 X 17 In.: Brochures, Newsletters, Covers, Posters, Etc. ', '142470 - Publications Printed On Newsprint Or Groundwood Paper Stock (Quan. Over 100,000) ']"
111890,2023-11-28 11:00:50.290,REPAIR SERVICES FOR AUTOMOTIVE GLASS,9752,2023-12-27 14:00:00.000,3,1,1,1,False,14424,Bidding,Electronic,1,,Orange,https://pbsystem.planetbids.com/portal/14424/bo/bo-detail/111890,"['142033 - Glass Replacement, Maintenance, And Repair ', '142299 - Glass Replacement And Repair Services, Windshield And Window (Auto), (Including Window Tinting Services) ']"
111806,2023-11-27 11:07:17.993,PARKING ENFORCEMENT FOR STREET SWEEPING,9740,2023-12-27 14:00:00.000,3,1,2,1,False,14424,Bidding,Electronic,1,Not Found,,https://pbsystem.planetbids.com/portal/14424/bo/bo-detail/111806,[]
111946,2023-11-27 11:00:40.730,(1) 2023 OR NEWER CHEVY BOLT EV LT,9753,2023-12-27 14:00:00.000,3,1,2,1,False,14424,Bidding,Electronic,1,Not Found,,https://pbsystem.planetbids.com/portal/14424/bo/bo-detail/111946,[]
111729,2023-12-07 10:06:29.183,SABINA NEIGHBORHOOD IMPROVEMENTS PHASE IV & V AND SYCAMORE STREET REHABILITATION,RCP 2022-19542A AND RCP 2021-8164,2023-12-28 14:00:00.000,3,3,2,1,False,14424,Bidding,Electronic and Paper,1,"8,173,871.83",Orange,https://pbsystem.planetbids.com/portal/14424/bo/bo-detail/111729,"['139559 - Construction Materials (Not Otherwise Classified)', '139561 - Cement, Concrete, Lime And Plaster Mixes, Sacked (Ltl Quantities) (See Class 750 For Bulk Cement, Concrete And Lime)', '139848 - Lighting, Area, Pole Or Standard Mounted (Parking Lots, Etc.) ', '141551 - Water, Potable (See 390-91 For Bottled Water) ', '141800 - Road And Highway Building Materials (Asphaltic) ', '141802 - Asphalt, Ac (Asphalt/Cement) ', '141812 - Asphaltic Concrete, Hot Laid Including Bituminous Materials ', '141867 - Signs, Electronic Display (Marquee, Etc.) ', '141871 - Signs, Message, Computerized ', '141873 - Signs, Overhead (Traffic) ', '141874 - Signs, Traffic, Solar Powered, LED, Flashing, Programmable', '141965 - Meters, Water ', '141966 - Meter Fittings, Water, Accessories, Parts, And Conversion Kits ', '141992 - General Construction - Architectural ', '142052 - Public Utilities: Water, Sewer And Gas Maintenance And Repair ', '142071 - Construction Services, General (Incl. Maintenance And Repair Services)', '142076 - Construction, General (Backfill Services, Digging, Ditching, Road Grading, Rock Stabilization, Etc.)', '142079 - Construction, Irrigation System ', '142097 - Construction Services, Heavy  (Incl. Maintenance And Repair Services)', '142101 - Construction, Curb And Gutter (Includes Maintenance, Repair, And Removal) ', '142102 - Construction, Highway And Road', '142106 - Construction, Sewer And Storm Drain ', '142107 - Construction, Sidewalk And Driveway (Includes Pedestrian And Handicap Ramps) ', '142108 - Construction, Street (Major And Residential)(Includes Reconstruction) ', '142110 - Construction, Water System/Plants, Main And Service Line', '142117 - Maintenance And Repair, Water System, Main And Service Line ', '142119 - Paving/Resurfacing, Highway And Road ', '142120 - Paving/Resurfacing, Street (Major And Residential) ', '142277 - Water Supply, Treatment, And Distribution/Engineering ', '142327 - Signs, Message Centers, Scoreboards, Etc. (Including Sign Making Equipment), Maintenance And Repair (See 968-81 For Traffic Sign Maintenance)', '142493 - Construction Equipment (Not Otherwise Classified) Rental Or Lease ', '142518 - Landscaping (Including Design, Fertilizing, Planting, Etc., But Not Grounds Maintenance Or Tree Trimming Services) ']"
112158,2023-12-04 14:14:09.777,"PRINTING SERVICES: LETTERHEAD, BUSINESS CARDS, AND ENVELOPES",9751,2023-12-28 14:00:00.000,3,1,1,1,False,14424,Bidding,Electronic,1,Not Found,,https://pbsystem.planetbids.com/portal/14424/bo/bo-detail/112158,[]
111549,2023-11-30 07:30:47.777,Arterial Sidewalk Removal and Replacement at Various Locations – FY 2023-24,RCP2023-21444,2024-01-04 12:06:00.000,3,3,2,1,False,14424,Bidding,Electronic and Paper,1,Not Found,,https://pbsystem.planetbids.com/portal/14424/bo/bo-detail/111549,[]
112295,2023-12-06 15:44:49.293,"FUESES, CONNECTORS, AND ELECTRICAL MATERIALS",9755,2024-01-09 14:00:00.000,3,1,1,1,False,14424,Bidding,Electronic,1,N/A,Orange,https://pbsystem.planetbids.com/portal/14424/bo/bo-detail/112295,"['139825 - Electrical Cables And Wires (Not Electronic) ', '139834 - Electrical Equipment And Supplies (Except Cable And Wire) ', '139853 - Power Systems Switchgears And Related Accessories ', '139858 - Pole Line Hardware: Anchors, Arms, Bolts, Braces, Brackets, Clevises, Connections, Insulators, Plates, Pole Steps, Racks, Rods, Shackles, Straps, Thimbles, Washers, Etc. (See 765-95 For Wire Rope Accessories)', '139859 - Street And Highway Lighting Luminaires, Accessories And Parts ', '139860 - Street Light Poles And Standards ', ""139861 - Tools And Accessories, Electricians' And Lineman'S (Including Cable Fault Locators, Cable Pullers, Press Boosters And Heads, Hotsticks, Testing Equip. Wire Crimping Tools, Etc.) (See 285-30 For Dielectric Tools)"", '139868 - Electronic Equipment, Components, Parts, And Accessories (See Class 730 For Testing Or Analyzing Type)', '139906 - Fasteners: Bolts, Nuts, Pins, Rivets, Screws, Etc. (Incl. Packaging, Strapping And Tying Equipment And Supplies)', '141752 - Power Transmission Equipment (Electrical, Mechanical, Air And Hydraulic)', '141964 - Meter Boxes, Meter Vaults, And Valve Boxes (See 210-45 For Concrete Type) ']"
112396,2023-12-08 17:07:32.387,FURNISH AND INSTALL: REFRIGERATOR AND FREEZER RACKS,9758,2024-01-10 14:00:00.000,3,1,1,1,False,14424,Bidding,Electronic,1,Not Found,,https://pbsystem.planetbids.com/portal/14424/bo/bo-detail/112396,[]
112236,2023-12-05 09:59:01.117,"PVC, CABLE GRIP, AND ELECTRICAL MATERIALS",9742,2024-01-11 14:00:00.000,3,1,1,1,False,14424,Bidding,Electronic,1,Not Found,,https://pbsystem.planetbids.com/portal/14424/bo/bo-detail/112236,[]
111136,2023-11-30 16:33:21.490,Design-Build: Southwest Substation Upgrade,20231130,2024-01-18 14:00:00.000,3,1,4,16,False,14424,Bidding,Electronic,1,"$10,000,000 - $18,000,000",Orange,https://pbsystem.planetbids.com/portal/14424/bo/bo-detail/111136,"['139825 - Electrical Cables And Wires (Not Electronic) ', '139834 - Electrical Equipment And Supplies (Except Cable And Wire) ', '139838 - Cabinets, Electrical Service Entrance ', '139855 - Misc. Electrical Equipment And Supplies (Not Otherwise Classified)', '139859 - Street And Highway Lighting Luminaires, Accessories And Parts ', '139860 - Street Light Poles And Standards ', '141752 - Power Transmission Equipment (Electrical, Mechanical, Air And Hydraulic)', '141910 - Poles, High Voltage Transmission', '141987 - Design Build Services', '142068 - Wiring And Other Electrical Maintenance And Repair Services ', '142082 - Construction, Street Lighting ', '142108 - Construction, Street (Major And Residential)(Includes Reconstruction) ', '142114 - Maintenance And Repair, Street (Major And Residential) ', '142120 - Paving/Resurfacing, Street (Major And Residential) ', '142123 - Electrical', '142251 - Electrical Engineering (Incl. Cogeneration Design Services)', '142319 - Electrical Equipment (Except Cable And Wires, And Lighting Fixtures) Maintenance And Repair ', '142328 - Substation/High Voltage (Electrical) Maintenance And Repair ', '142417 - Utility Services, Electric', '142543 - Electrical Systems Testing Services']"
110961,2023-11-30 16:31:20.520,Design-Build: Underground Reliability Improvement Project,20231130,2024-01-18 14:00:00.000,3,1,4,16,False,14424,Bidding,Electronic,1,"$20,000,000 - $22,000,000",Orange,https://pbsystem.planetbids.com/portal/14424/bo/bo-detail/110961,"['139825 - Electrical Cables And Wires (Not Electronic) ', '139834 - Electrical Equipment And Supplies (Except Cable And Wire) ', '139838 - Cabinets, Electrical Service Entrance ', '139859 - Street And Highway Lighting Luminaires, Accessories And Parts ', '139860 - Street Light Poles And Standards ', '139867 - Uninterruptible Power Supplies', '141752 - Power Transmission Equipment (Electrical, Mechanical, Air And Hydraulic)', '141910 - Poles, High Voltage Transmission', '141987 - Design Build Services', '142068 - Wiring And Other Electrical Maintenance And Repair Services ', '142082 - Construction, Street Lighting ', '142108 - Construction, Street (Major And Residential)(Includes Reconstruction) ', '142114 - Maintenance And Repair, Street (Major And Residential) ', '142120 - Paving/Resurfacing, Street (Major And Residential) ', '142123 - Electrical', '142251 - Electrical Engineering (Incl. Cogeneration Design Services)', '142319 - Electrical Equipment (Except Cable And Wires, And Lighting Fixtures) Maintenance And Repair ', '142328 - Substation/High Voltage (Electrical) Maintenance And Repair ', '142417 - Utility Services, Electric', '142543 - Electrical Systems Testing Services', '147685 - Trade Papers']"
112238,2023-12-04 15:15:27.970,RFP Oracle Utilities Work and Asset Cloud Services (WACS) and Oracle Field Services (OFS) Implementation and Support Services,20231204-01,2024-01-19 14:00:00.000,3,1,4,4,False,14424,Bidding,Electronic,1,,Orange,https://pbsystem.planetbids.com/portal/14424/bo/bo-detail/112238,"['142187 - Computer Software Consulting ', '142212 - Strategic Technology Planning And Consulting Services']"
112280,2023-12-06 09:04:36.550,On-Call HUD Grant Management Services,411-MG-12/06/2023,2024-01-31 16:00:00.000,3,1,4,4,False,14424,Bidding,Electronic,1,,Orange,https://pbsystem.planetbids.com/portal/14424/bo/bo-detail/112280,"['141996 - Land Development And Planning - Architectural ', '141998 - Planning, Urban (Community, Regional, Area Wide, And State)', '142177 - Consulting Services ', '142178 - Analytical Studies And Surveys (Consulting) ', '142185 - Community Development Consulting ', '142200 - Housing Consulting ', '142214 - Urban Planning Consulting ']"
112283,2023-12-07 16:00:35.480,Workforce Contract Tracker Application,411-12072023,2024-02-12 16:00:00.000,3,1,4,4,False,14424,Bidding,Electronic,1,Not Found,,https://pbsystem.planetbids.com/portal/14424/bo/bo-detail/112283,[]
112228,2023-12-04 11:12:57.707,Concrete Grinding Services,Bid No. 6081,2023-12-19 15:00:00.000,3,1,2,1,False,29959,Bidding,Electronic,1,"$120,000.00",Santa Barbara,https://pbsystem.planetbids.com/portal/29959/bo/bo-detail/112228,"['22336 - Concrete And Metal Products, Culverts, Pilings, Septic Tanks, Accessories And Supplies', '22402 - Road And Highway Asphalt And Concrete Handling And Processing Equipment', '22403 - Road And Highway Equipment: Earth Handling, Grading, Moving, Packing, Etc. ', '22481 - Masonry, Concrete, And Stucco Maintenance, Finishing, And Repair (Includes Inside Concrete Sawing And Grouting Work)', '22511 - Construction Services, General (Incl. Maintenance And Repair Services)', '22513 - Demolition Services, Construction services', '22515 - Construction Services, Heavy  (Incl. Maintenance And Repair Services)', '22516 - Construction, Parking Lot And Alley ', '22517 - Construction, Street (Major And Residential)(Includes Reconstruction) ', '22518 - Maintenance And Repair, Sidewalk And Driveway (Including Removal) ', '22523 - Concrete ', '22787 - Crushing, Screening, Etc. Of All Types Of New Or Recycled Aggregate, Brick Or Stone Products Incl. Road Materials', '22840 - Grading (Of Parking Lots, Etc. - Not Road Building) ']"
112013,2023-11-28 14:38:46.743,Park Tree Pruning and Removal Services,Bid No. 6085,2023-12-19 15:00:00.000,3,1,2,1,False,29959,Bidding,Electronic,1,Not Found,,https://pbsystem.planetbids.com/portal/29959/bo/bo-detail/112013,[]
111984,2023-11-28 13:04:36.460,Traffic Signage,Bid No. 6086,2023-12-19 15:00:00.000,3,1,1,1,False,29959,Bidding,Electronic,1,,Santa Barbara,https://pbsystem.planetbids.com/portal/29959/bo/bo-detail/111984,"['22412 - Signs, Sign Materials, Sign Making Equipment, And Related Supplies ', '22687 - Sign Painting Services ', '22762 - Sign Making Services ', '22808 - Traffic Sign Installation And/Or Removal Services ', '43591 - Markers, Plaques And Traffic Control Devices ']"
112182,2023-12-01 12:29:36.193,Alameda Park Safety Lighting Project,Bid No. 6082,2023-12-20 15:00:00.000,3,1,2,1,False,29959,Bidding,Electronic,1,"$25,000.00",Santa Barbara,https://pbsystem.planetbids.com/portal/29959/bo/bo-detail/112182,"['22509 - Wiring And Other Electrical Maintenance And Repair Services ', '22511 - Construction Services, General (Incl. Maintenance And Repair Services)', '22515 - Construction Services, Heavy  (Incl. Maintenance And Repair Services)', '22524 - Electrical ', '22805 - Street Light Maintenance And Repair ', '22846 - Lighting Services For Parks, Athletic Fields, Parking Lots, Etc. ', '22849 - Park Area Construction/Renovation ', '80426 - Building Construction, Non-Residential (Office Bldg., Etc.) ']"
112079,2023-11-30 16:02:31.887,New Basketball Court at Bohnett Park,Bid No. 6084,2023-12-20 15:00:00.000,3,1,2,1,False,29959,Bidding,Electronic,1,Not Found,,https://pbsystem.planetbids.com/portal/29959/bo/bo-detail/112079,[]
112310,2023-12-07 14:21:59.530,Biosolids Hauling and Composting Management,Bid No. 6074,2023-12-21 15:00:00.000,3,1,2,1,False,29959,Bidding,Electronic,1,Not Found,,https://pbsystem.planetbids.com/portal/29959/bo/bo-detail/112310,[]
112178,2023-12-01 13:43:59.823,Westside Neighborhood Center Court Renovation,Bid No. 6083,2023-12-21 15:00:00.000,3,1,2,1,False,29959,Bidding,Electronic,1,"$71,875.00",Santa Barbara,https://pbsystem.planetbids.com/portal/29959/bo/bo-detail/112178,"['22519 - Paving/Resurfacing, Alley And Parking Lot ', '22520 - Paving/Resurfacing, Street (Major And Residential) ']"
111294,2023-11-01 14:49:09.920,Design Services for Vic Trace Reservoir Replacement Project,5041,2023-12-21 16:00:00.000,3,1,4,4,False,29959,Bidding,Electronic,1,Not Found,,https://pbsystem.planetbids.com/portal/29959/bo/bo-detail/111294,[]
111687,2023-11-21 09:00:25.173,FY23 Water Main Replacement Project,5042,2023-12-21 17:00:00.000,3,1,2,1,False,29959,Bidding,Electronic,1,"14,300,000",Santa Barbara,https://pbsystem.planetbids.com/portal/29959/bo/bo-detail/111687,"['22382 - Pipe, Tubing, And Accessories (Not Fittings)', '22434 - Water Supply, Groundwater, Sewage Treatment, And Related Equipment (Not For Air Conditioning, Steam Boiler, Or Laboratory Reagent Water) ', '22490 - Public Utilities: Water, Sewer And Gas Maintenance And Repair ', '80414 - Water Supply, Treatment And Distribution - Architectural ']"
111595,2023-11-09 14:23:23.107,Consultant Services for 30-Year Waterfront Adaptation Plan,RFP No. 5038,2024-01-09 15:00:00.000,3,1,4,4,False,29959,Bidding,Electronic,1,Not Found,,https://pbsystem.planetbids.com/portal/29959/bo/bo-detail/111595,[]
112152,2023-11-30 14:51:15.987,Design Services for the Via Lucero Wastewater Forcemain Replacement,5043,2024-01-12 16:00:00.000,3,1,4,4,False,29959,Bidding,Electronic,1,Not Found,,https://pbsystem.planetbids.com/portal/29959/bo/bo-detail/112152,[]
111980,2023-12-07 14:37:20.930,RFP Construction Management Services - Cater Reservoir Resiliency Project,5044,2024-01-25 15:00:00.000,3,1,4,4,False,29959,Bidding,Electronic,1,Not Found,,https://pbsystem.planetbids.com/portal/29959/bo/bo-detail/111980,[]
112148,2023-11-30 16:47:51.520,On-Call Archaeological Consulting Services for City of Santa Barbara’s Engineering Division,,2024-01-31 16:00:00.000,3,1,4,16,False,29959,Bidding,Electronic,1,,Santa Barbara,https://pbsystem.planetbids.com/portal/29959/bo/bo-detail/112148,"['22542 - Consulting Services ', '22567 - Engineering Consulting ', '22568 - Environmental Consulting ', '22603 - Engineering Services, Professional ']"
111490,2023-11-08 11:11:25.950,City of Santa Barbara Police Station Project – Prequalification Package,RFQ No. 5039,2024-03-14 14:00:00.000,3,3,4,16,False,29959,Bidding,Electronic and Paper,1,,Santa Barbara,https://pbsystem.planetbids.com/portal/29959/bo/bo-detail/111490,"['22511 - Construction Services, General (Incl. Maintenance And Repair Services)', '22521 - Construction Services, Trade (New Construction) ', '22555 - Buildings, Structures And Components Consulting ', '22561 - Construction Consulting ', '22567 - Engineering Consulting ', '22603 - Engineering Services, Professional ', '22631 - Construction Management Services ', '80425 - Building Construction Services, New  (Incl. Maintenance And Repair Services)', '80426 - Building Construction, Non-Residential (Office Bldg., Etc.) ']"
111711,2023-11-16 08:23:55.627,Civic Center Revitalization Project Plan Review/Inspections,CDD-002,2023-12-21 16:00:00.000,3,1,4,4,False,15118,Bidding,Electronic,1,,Orange,https://pbsystem.planetbids.com/portal/15118/bo/bo-detail/111711,"['2242 - Planning, Urban (Community, Regional, Area Wide, And State)', '2365 - Consulting Services ', '2367 - Administrative Consulting ', '2369 - Analytical Studies And Surveys (Consulting) ', '2371 - Appraisals Consulting ', '2401 - Urban Planning Consulting ']"
112130,2023-12-06 07:14:56.600,On-Call Saw Cutting Services,S-1317-A,2024-01-05 09:00:00.000,3,1,2,1,False,15118,Bidding,Electronic,1,,Orange,https://pbsystem.planetbids.com/portal/15118/bo/bo-detail/112130,"['2293 - Masonry, Concrete, And Stucco Maintenance, Finishing, And Repair (Includes Inside Concrete Sawing And Grouting Work)', '74846 - Saw Cutting Services (Asphalt and Concrete)']"
111026,2023-11-06 14:28:39.910,NIB PW 24-04 On Call Guardrail Replacement and Repair Services,66,2023-12-11 15:00:00.000,3,1,2,32,False,41576,Bidding,Electronic,1,"$60,000 Annually",Riverside,https://pbsystem.planetbids.com/portal/41576/bo/bo-detail/111026,"['238936 - Brick, Stone, and Related Construction Material Merchant Wholesalers', '239121 - Other Support Activities for Road Transportation', '239124 - All Other Support Activities for Transportation', '239224 - Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing', '239578 - Construction Sand and Gravel Mining', '239607 - Water and Sewer Line and Related Structures Construction', '239609 - Power and Communication Line and Related Structures Construction', '239611 - Highway, Street, and Bridge Construction', '239612 - Other Heavy and Civil Engineering Construction', '239613 - Poured Concrete Foundation and Structure Contractors', '239614 - Structural Steel and Precast Concrete Contractors', '239860 - Other Concrete Product Manufacturing', '240067 - All Other Transportation Equipment Manufacturing', '240097 - Sign Manufacturing']"
111909,2023-11-22 15:45:06.433,RFP 2024-7 Architectural & Engineering Services for Cherry Hills Center Renovation CIP 23-11,RFP 2024-7,2024-01-08 15:00:00.000,3,1,4,4,False,41576,Bidding,Electronic,1,,Riverside,https://pbsystem.planetbids.com/portal/41576/bo/bo-detail/111909,"['239237 - Architectural Services', '239239 - Engineering Services', '239612 - Other Heavy and Civil Engineering Construction']"
111374,2023-11-02 15:32:27.437,Investment Advisory Services,RFP # 2420,2023-12-14 15:00:00.000,3,1,4,4,False,39483,Bidding,Electronic,1,,Los Angeles,https://pbsystem.planetbids.com/portal/39483/bo/bo-detail/111374,['238724 - Financial Services ']
111780,2023-11-16 08:26:51.917,Farragut Connector Replacement Project CIP No. PS014,Bid # 2423,2024-01-04 15:00:00.000,3,1,2,1,False,39483,Bidding,Electronic,1,,Los Angeles,https://pbsystem.planetbids.com/portal/39483/bo/bo-detail/111780,"['238661 - Construction, Street (Major And Residential)(Includes Reconstruction) ', '238862 - Public Works And Related Services ']"
112167,2023-12-04 11:15:32.567,MOVE Culver City 2023 Signing & Striping and Traffic Signal Modifications PS017,Bid No. 2428,2024-01-05 15:00:00.000,3,1,2,1,False,39483,Bidding,Electronic,1,,Los Angeles,https://pbsystem.planetbids.com/portal/39483/bo/bo-detail/112167,"['238570 - Traffic Control Detector Loops', '238661 - Construction, Street (Major And Residential)(Includes Reconstruction) ', '238873 - Pavement Marking Services (Including Removal Of Markings) ', '238883 - Traffic Sign Installation And/Or Removal Services ', '238884 - Traffic Signal Installation ', '238885 - Traffic Control Services (To Include Placement And Removal Of Control Devices) ']"
112164,2023-12-04 11:13:48.180,"Washington Blvd - Ince to Higuera Pavement Rehabilitation Project, PS-005",Bid No #2426,2024-01-05 15:00:00.000,3,1,2,1,False,39483,Bidding,Electronic,1,,Los Angeles,https://pbsystem.planetbids.com/portal/39483/bo/bo-detail/112164,"['238660 - Construction, Parking Lot And Alley ', '238661 - Construction, Street (Major And Residential)(Includes Reconstruction) ', '238663 - Paving/Resurfacing, Alley And Parking Lot ']"
112374,2023-12-07 16:43:31.700,"Citywide Rain Gardens & Culver Blvd Landscape Maintenance Program, PZ-497",RFP # 2430,2024-01-11 15:00:00.000,3,1,4,4,False,39483,Bidding,Electronic,1,,Los Angeles,https://pbsystem.planetbids.com/portal/39483/bo/bo-detail/112374,"['238463 - Lawn Maintenance Equipment And Accessories (See Class 020 For Agricultural Types)', '238589 - Landscape Architecture ', '238904 - Landscaping (Including Design, Fertilizing, Planting, Etc., But Not Grounds Maintenance Or Tree Trimming Services) ']"
111480,2023-11-14 08:33:45.877,Ceramic Studios Kiln Installation Re-Bid,E1286-23C,2023-12-13 11:00:00.000,3,1,2,1,False,48136,Bidding,Electronic,1,"$270,000",Los Angeles,https://pbsystem.planetbids.com/portal/48136/bo/bo-detail/111480,"['302347 - Industrial Building Construction', '302348 - Commercial and Institutional Building Construction', '302354 - Other Heavy and Civil Engineering Construction', '302362 - Other Foundation, Structure, and Building Exterior Contractors', '302392 - Engineering Services', ""305664 - ENGINEER'S ASSOCIATIONS""]"
111723,2023-12-06 13:21:17.640,Annual Traffic Marking Project (Construction),E1282-23C,2024-01-08 11:00:00.000,3,1,2,1,False,48136,Bidding,Electronic,1,"$150,000",Los Angeles,https://pbsystem.planetbids.com/portal/48136/bo/bo-detail/111723,"['302392 - Engineering Services', ""305664 - ENGINEER'S ASSOCIATIONS"", '326613 - Signing and Striping']"
111997,2023-11-30 15:50:03.680,2024 Pavement Management Program,E1289-23S,2024-01-11 11:00:00.000,3,1,4,4,False,48136,Bidding,Electronic,1,,Los Angeles,https://pbsystem.planetbids.com/portal/48136/bo/bo-detail/111997,"['302392 - Engineering Services', '305657 - SURVEYING & MAPPING SERVICES (EXCEPT GEOPHYSICAL)', ""305664 - ENGINEER'S ASSOCIATIONS"", '314577 - Inspection Services']"
111594,2023-11-13 20:28:51.177,East Main Street Evan Hewes Hwy Rehabilitation Project CRASL-5169 (057),,2023-12-14 14:00:00.000,3,2,2,1,False,41180,Bidding,Paper,1,"$2,200,000",Imperial,https://pbsystem.planetbids.com/portal/41180/bo/bo-detail/111594,"['234614 - Highway, Street, and Bridge Construction', '234615 - Other Heavy and Civil Engineering Construction']"
111848,2023-11-17 13:36:44.450,CDBG Facade Improvement Program,,2023-12-28 14:00:00.000,3,2,2,1,False,41180,Bidding,Paper,1,,Imperial,https://pbsystem.planetbids.com/portal/41180/bo/bo-detail/111848,"['234609 - Commercial and Institutional Building Construction', '234623 - Other Foundation, Structure, and Building Exterior Contractors', '234628 - Painting and Wall Covering Contractors', '234632 - Other Building Finishing Contractors', '235667 - Plan Rooms']"
111758,2023-11-15 14:02:03.590,WiFi and Advertisement Screens on Buses,RFP 24-005,2023-12-12 14:00:00.000,3,1,4,4,False,28908,Bidding,Electronic,1,,Los Angeles,https://pbsystem.planetbids.com/portal/28908/bo/bo-detail/111758,"['45480 - Advertising Agencies', '45484 - Display Advertising', '45486 - Advertising Material Distribution Services', '45487 - Other Services Related to Advertising']"
112161,2023-12-01 14:00:12.583,Cherry Ave Bus Stop Improvement Project,IFB 24-004,2024-01-08 14:00:00.000,3,1,2,1,False,28908,Bidding,Electronic,1,Not Found,,https://pbsystem.planetbids.com/portal/28908/bo/bo-detail/112161,[]
112162,2023-12-01 15:29:26.800,CNG Station Maintenance,24-006,2024-01-10 14:00:00.000,3,1,4,4,False,28908,Bidding,Electronic,1,,Los Angeles,https://pbsystem.planetbids.com/portal/28908/bo/bo-detail/112162,"['11301 - Support Activities for Oil and Gas Operations', '11313 - Oil and Gas Pipeline and Related Structures Construction', '11326 - Electrical Contractors and Other Wiring Installation Contractors', '45133 - Air and Gas Compressor Manufacturing', '45247 - Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant \xa0Wholesalers', '45583 - Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Main']"
111575,2023-11-14 06:46:01.620,Quieter Home Program Phase 13 Group 3,413169FC,2023-12-15 14:00:00.000,3,1,2,1,False,16725,Bidding,Electronic,1,"$1,120,683.05",San Diego,https://pbsystem.planetbids.com/portal/16725/bo/bo-detail/111575,"['127879 - Construction of Buildings', '127883 - Residential Remodelers', '127896 - Framing Contractors', '127902 - Electrical Contractors and Other Wiring Installation Contractors', '127903 - Plumbing, Heating, and Air-Conditioning Contractors', '127905 - Drywall and Insulation Contractors', '127906 - Painting and Wall Covering Contractors', '127909 - Finish Carpentry Contractors', '128284 - Metal Window and Door Manufacturing', '128560 - Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers']"
110253,2023-10-20 16:34:17.740,Common Use Airport Lounge,413076FC,2024-01-10 14:00:00.000,3,1,1,4,False,16725,Bidding,Electronic,1,,San Diego,https://pbsystem.planetbids.com/portal/16725/bo/bo-detail/110253,"['127834 - Food Services and Drinking Concessions', '127838 - Food Service Contractors Concessions', '128201 - Other Airport Operations', '128227 - Securities, Commodity Contracts, and Other Financial Investments and Related Activities', '128230 - Funds, Trusts, and Other Financial Vehicles', '128614 - All Other Miscellaneous Store Retailers (except Tobacco Stores)']"
